density,volume,nsites,formation_energy_per_atom,cbm,vbm,avg_atomic_volume,band_width,energy_density,stability_factor,density_squared,volume_squared,nsites_squared,doping_percent,doping_squared,doping_cubed,doping_log,doping_sqrt,doping_interaction,doping_volume_effect,doping_energy_effect,doping_band_interaction,structural_factor,electronic_factor,band_center,band_asymmetry,doping_structural_coupling,density_volume_ratio,energy_per_volume,compactness,volume_per_site,atoms_per_unit_volume,electronic_anisotropy,coordination_factor,dimensional_factor,confinement_parameter,is_mg,mg_lattice_strain,mg_electronegativity_diff,mg_size_mismatch,mg_bond_energy_diff,is_sn,sn_lattice_strain,sn_electronegativity_diff,sn_size_mismatch,sn_bond_energy_diff,is_pb,pb_lattice_strain,pb_electronegativity_diff,pb_size_mismatch,pb_bond_energy_diff,is_n,n_lattice_strain,n_electronegativity_diff,n_size_mismatch,n_bond_energy_diff,is_al,al_lattice_strain,al_electronegativity_diff,al_size_mismatch,al_bond_energy_diff,band_gap,structure_type,dopant_type,doping_percent
3.720964657374469,305.1585695581397,22,-1.8965712686363632,1.052,0.7262000000000001,13.87084407082453,0.3258,-7.057074660787767,1.8965712686363632,13.8455779814299,93121.75257476997,484,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,1.7782,0.8891,0.49999846532085557,0.0,0.012193544696327266,-0.006215035256530861,0.07209366603027184,13.87084407082453,0.07209366603027184,0.08755793994288731,3.267739972736747,38.86665063583842,4.519120998274633,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.32580000000000003,Bulk ZnO,Pure,0.0
4.386165868051306,1896.7336084452486,156,-2.319350872957875,4.2465,1.2386,12.158548772084927,3.0079000000000002,-10.17305763500283,2.319350872957875,19.238451022058264,3597598.3814057335,24336,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,5.4851,2.74255,0.4999998337711248,0.0,0.002312483866222333,-0.001222813189280199,0.08224665778336321,12.158548772084927,0.08224665778336321,0.6857697794580567,12.602474242869324,65.45205309456595,36.57169885155425,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0079,Bulk ZnO,Pure,0.0
7.403680981501428,383.9272469799787,31,-2.851670529027809,4.4229,2.2849,12.384749902579959,2.1380000000000003,-21.112858861271306,2.851670529027809,54.81449207584595,147400.13097362555,961,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,6.707800000000001,3.3539000000000003,0.4999997661366855,0.0,0.019284072802177338,-0.007427632582629698,0.08074446459283628,12.384749902579959,0.08074446459283628,0.28877527345410076,4.265258746883262,38.90521372867087,26.47859529171595,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.138,Bulk ZnO,Pure,0.0
4.018769116588043,1109.3194171668747,73,-1.9360232446953232,2.8661000000000003,-0.449,15.19615639954623,3.3151,-7.780430424778141,1.9360232446953232,16.15050521244184,1230589.5693034546,5329,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,1,2.4171000000000005,1.2085500000000002,0.49999984917503265,0.0,0.0036227339523648675,-0.0017452351547580344,0.06580611397431135,15.19615639954623,0.06580611397431135,0.8249043186672385,7.051864981973288,63.50989207496306,50.37677808013569,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.3150999999999993,2D ZnO,Pure,0.0
4.6357914763297785,583.6665118824528,36,-1.135979535105364,5.2529,2.6602,16.212958663401466,2.5927000000000002,-5.266164246126511,1.135979535105364,21.49056261201183,340666.5970930295,1296,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,7.9131,3.95655,0.49999980715092107,0.0,0.007942534618575824,-0.0019462818441331855,0.061679056905101656,16.212958663401466,0.061679056905101656,0.5592788228802468,4.307721079041374,53.53400999588752,42.035337926600974,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5927,Bulk ZnO,Pure,0.0
3.451321983833456,882.6825603349704,58,-1.028935784705708,-0.9158000000000001,-1.1168,15.218664833361558,0.20099999999999996,-3.5511886937077377,1.028935784705708,11.911623436092103,779128.5023194987,3364,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,-2.0326,-1.0163,0.49999751245018653,0.0,0.003910037581940793,-0.0011656917570856229,0.06570878660839238,15.218664833361558,0.06570878660839238,0.05823855349964916,6.046348074045165,58.90957420500298,3.0589516315056735,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.201,Bulk ZnO,Pure,0.0
2.733066020593664,216.20954061564902,14,-2.839284471035714,4.3304,1.0862,15.4435386154035,3.2442,-7.759951910586966,2.839284471035714,7.469649872923687,46746.56545322998,196,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,1,5.4166,2.7083,0.49999984587884655,0.0,0.012640820626191403,-0.013132096127446329,0.06475199919548183,15.4435386154035,0.06475199919548183,1.1870185262832802,2.332579302257787,37.221125125406196,50.10192797609204,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.2442,2D ZnO,Pure,0.0
4.245100385535125,671.1005578515623,60,-3.263221765388889,5.0045,2.3964,11.185009297526038,2.6081000000000003,-13.852703974338983,3.263221765388889,18.020877283270462,450375.95874867804,3600,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,7.4009,3.70045,0.4999998082896329,0.0,0.006325580177023306,-0.004862493000804011,0.08940537941449772,11.185009297526038,0.08940537941449772,0.6143788752056167,6.8531260059944445,43.78783096505757,29.17162274887766,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.6081,Bulk ZnO,Pure,0.0
4.699878371150876,335.4599722589819,29,-2.13001689224138,4.9248,4.3417,11.56758525030972,0.5831,-10.010820322031268,2.13001689224138,22.088856703611814,112533.39298799691,841,20.0,400.0,8000.0,3.044522437723423,4.472136066802977,93.99756742301753,231.3517050061944,-42.60033784482759,11.661999999999999,0,9.2665,4.63325,0.49999914251561905,0.0,0.014010250878821616,-0.0063495411327255565,0.08644846598154313,11.56758525030972,0.08644846598154313,0.12406704045347758,4.173666681041013,35.53928679708199,6.745058959455599,1,9.200000000000001,6.2,9.200000000000001,2680.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5831000000000001,Bulk ZnO,Mg,20.0
4.862278392437438,482.23316555678,43,-2.258818291046512,4.9749,4.3951,11.214724780390233,0.5797999999999996,-10.983003368997915,2.258818291046512,23.641751165563996,232548.82596291282,1849,14.285714285714285,204.0816326530612,2915.4518950437314,2.7269186854065928,3.7796448623798353,69.46111989196339,160.21035400557474,-32.26883272923588,8.282857142857138,0,9.370000000000001,4.6850000000000005,0.49999913763515336,0.0,0.010082836975394497,-0.004684079097791854,0.08916848336292418,11.214724780390233,0.08916848336292418,0.11924450909717409,5.48339372051774,39.28964504339008,6.502297427670247,1,6.571428571428571,4.428571428571428,6.571428571428571,1914.2857142857142,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5797999999999991,Bulk ZnO,Mg,14.285714285714285
4.94318158788425,490.45111678533505,43,-1.9400844525621492,3.3853,3.1628,11.40583992524035,0.22250000000000014,-9.590189744845711,1.9400844525621492,24.43504421079785,240542.29795598236,1849,14.285714285714285,204.0816326530612,2915.4518950437314,2.7269186854065928,3.7796448623798353,70.61687982691785,162.94057036057643,-27.71549217945927,3.17857142857143,0,6.5481,3.27405,0.4999977528190884,0.0,0.010078846634674551,-0.003955714211190802,0.08767438492513539,11.40583992524035,0.08767438492513539,0.045011496349911174,5.452594648459753,39.95919747116851,2.537799383365978,1,6.571428571428571,4.428571428571428,6.571428571428571,1914.2857142857142,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.22250000000000003,Bulk ZnO,Mg,14.285714285714285
4.834536897061941,485.00031149382613,43,-2.273067047093023,5.158,4.2153,11.279077011484329,0.9427000000000003,-10.989226508666853,2.273067047093023,23.372747009053302,235225.30214910838,1849,14.285714285714285,204.0816326530612,2915.4518950437314,2.7269186854065928,3.7796448623798353,69.06481281517058,161.12967159263326,-32.47238638704318,13.46714285714286,0,9.3733,4.68665,0.4999994696091337,0.0,0.009968110911457596,-0.004686733169493971,0.08865973687224606,11.279077011484329,0.08865973687224606,0.19499282352626174,5.472945411480667,39.515096524986696,10.632785898726278,1,6.571428571428571,4.428571428571428,6.571428571428571,1914.2857142857142,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9427000000000001,Bulk ZnO,Mg,14.285714285714285
4.340784422432572,473.4393357696589,33,-1.399992659810606,4.2969,2.4423,14.346646538474513,1.8546,-6.077066329225821,1.399992659810606,18.842409402033276,224144.8046540158,1089,20.0,400.0,8000.0,3.044522437723423,4.472136066802977,86.81568844865143,286.93293076949027,-27.999853196212122,37.092,0,6.7392,3.3696,0.49999973040023155,0.0,0.00916861801391273,-0.0029570687394081265,0.06970270002249115,14.346646538474513,0.06970270002249115,0.42724996671469895,4.234080983924952,46.01736129247279,26.60729067025483,1,9.200000000000001,6.2,9.200000000000001,2680.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.8546,Bulk ZnO,Mg,20.0
4.90726351702242,477.81251055092355,43,-2.264552095465116,4.9413,4.3722,11.111918850021478,0.5690999999999997,-11.112753880472635,2.264552095465116,24.08123522549925,228304.79523897643,1849,14.285714285714285,204.0816326530612,2915.4518950437314,2.7269186854065928,3.7796448623798353,70.1037645288917,158.74169785744968,-32.350744220930224,8.129999999999995,0,9.313500000000001,4.656750000000001,0.49999912142132863,0.0,0.010270270050828695,-0.004739415660870956,0.08999345779042178,11.111918850021478,0.08999345779042178,0.11597094756087438,5.500252368083688,38.92947494633993,6.323793017547213,1,6.571428571428571,4.428571428571428,6.571428571428571,1914.2857142857142,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.569099999999999,Bulk ZnO,Mg,14.285714285714285
4.775997035719243,490.945007600979,43,-2.254853084999999,4.9345,4.1666,11.417325758162303,0.7679,-10.769171649942384,2.254853084999999,22.810147685198995,241027.00048832534,1849,14.285714285714285,204.0816326530612,2915.4518950437314,2.7269186854065928,3.7796448623798353,68.22852908170347,163.1046536880329,-32.21218692857141,10.969999999999999,0,9.101099999999999,4.550549999999999,0.49999934887439973,0.0,0.009728171102212302,-0.004592883215206571,0.08758618446925674,11.417325758162303,0.08758618446925674,0.160783181869031,5.450765597731054,39.999436915949204,8.767364449692833,1,6.571428571428571,4.428571428571428,6.571428571428571,1914.2857142857142,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7679,Bulk ZnO,Mg,14.285714285714285
4.685018118227071,336.5240065717175,29,-2.148980768793104,4.6438,4.3534,11.604276088679914,0.2904,-10.068013837517233,2.148980768793104,21.949394768115926,113248.40699908137,841,20.0,400.0,8000.0,3.044522437723423,4.472136066802977,93.70036236454142,232.08552177359826,-42.97961537586208,5.808,0,8.9972,4.4986,0.49999827824284354,0.0,0.013921794661709029,-0.006385817138829081,0.08617512995709485,11.604276088679914,0.08617512995709485,0.061984818985053286,4.16926321778621,35.652012677155255,3.369881776152647,1,9.200000000000001,6.2,9.200000000000001,2680.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2904,Bulk ZnO,Mg,20.0
4.821062443355533,486.35584553255734,43,-2.247060322209301,4.9113,4.2248,11.310601058896681,0.6864999999999997,-10.833218127357643,2.247060322209301,23.242643082733224,236542.00848368878,1849,14.285714285714285,204.0816326530612,2915.4518950437314,2.7269186854065928,3.7796448623798353,68.87232061936476,161.58001512709544,-32.100861745847155,9.807142857142852,0,9.136099999999999,4.5680499999999995,0.4999992716689421,0.0,0.009912623622476446,-0.004620198035758736,0.08841263119376144,11.310601058896681,0.08841263119376144,0.14239599840614894,5.467856087894705,39.62553781154667,7.764727626932561,1,6.571428571428571,4.428571428571428,6.571428571428571,1914.2857142857142,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.686499999999999,Bulk ZnO,Mg,14.285714285714285
4.707230311526021,498.11709770438233,43,-2.235726160348838,4.8703,4.2954,11.584118551264705,0.5749000000000004,-10.524077950265735,2.235726160348838,22.15801720574936,248120.64302543717,1849,14.285714285714285,204.0816326530612,2915.4518950437314,2.7269186854065928,3.7796448623798353,67.24614730751458,165.48740787521007,-31.93894514784054,8.212857142857148,0,9.165700000000001,4.5828500000000005,0.49999913028503956,0.0,0.00945004765590203,-0.004488354587008524,0.08632508339538913,11.584118551264705,0.08632508339538913,0.12213126657353317,5.42447825485492,40.583778463790644,6.65970975512208,1,6.571428571428571,4.428571428571428,6.571428571428571,1914.2857142857142,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5749000000000001,Bulk ZnO,Mg,14.285714285714285
4.3062792763624,477.23288755478524,33,-1.389915010113636,4.0809,2.2878,14.46160265317531,1.7931,-5.9853622039573855,1.389915010113636,18.54404120602827,227751.2289638783,1089,20.0,400.0,8000.0,3.044522437723423,4.472136066802977,86.12558552724799,289.2320530635062,-27.79830020227272,35.861999999999995,0,6.3687,3.18435,0.49999972115346547,0.0,0.009023433607911292,-0.0029124459909609162,0.06914862923442525,14.46160265317531,0.06914862923442525,0.4163919441645381,4.222832140403192,46.38608697681854,25.93109971740865,1,9.200000000000001,6.2,9.200000000000001,2680.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.7931,Bulk ZnO,Mg,20.0
4.857933890044951,482.6644318500063,43,-2.255265978023256,4.9512,4.8204,11.224754229069914,0.1307999999999998,-10.955933025704546,2.255265978023256,23.599521680047268,232964.95377308936,1849,14.285714285714285,204.0816326530612,2915.4518950437314,2.7269186854065928,3.7796448623798353,69.39905557207072,160.3536318438559,-32.21808540033222,1.8685714285714257,0,9.7716,4.8858,0.4999961773992587,0.0,0.010064826760540357,-0.004672534019917396,0.08908881028416604,11.224754229069914,0.08908881028416604,0.02692502676251708,5.4817600751358455,39.32478219444122,1.4681978531623336,1,6.571428571428571,4.428571428571428,6.571428571428571,1914.2857142857142,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.130799999999999,Bulk ZnO,Mg,14.285714285714285
4.83492394635545,484.96148585147927,43,-2.261235652209303,4.782,4.559,11.278174089569285,0.22299999999999986,-10.932902403219444,2.261235652209303,23.376489567041357,235187.64275927452,1849,14.285714285714285,204.0816326530612,2915.4518950437314,2.7269186854065928,3.7796448623798353,69.07034209079214,161.11677270813263,-32.3033664601329,3.1857142857142837,0,9.341000000000001,4.6705000000000005,0.4999977578575861,0.0,0.009969707053883775,-0.004662711819762555,0.08866683490236761,11.278174089569285,0.08866683490236761,0.046122752389537724,5.473091460845389,39.51193323010085,2.5150328219739393,1,6.571428571428571,4.428571428571428,6.571428571428571,1914.2857142857142,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222999999999999,Bulk ZnO,Mg,14.285714285714285
4.694044720956473,499.5163106425759,43,-2.086298244069767,4.6925,3.6038,11.616658387036649,1.0886999999999998,-9.79317725891645,2.086298244069767,22.034055842339335,249516.54459797038,1849,14.285714285714285,204.0816326530612,2915.4518950437314,2.7269186854065928,3.7796448623798353,67.05778172794962,165.95226267195213,-29.804260629568095,15.552857142857139,0,8.2963,4.14815,0.4999995407370801,0.0,0.00939718007389603,-0.004176636877754724,0.08608327512806331,11.616658387036649,0.08608327512806331,0.2319321746423758,5.419408618543606,40.69777846131937,12.647055985966787,1,6.571428571428571,4.428571428571428,6.571428571428571,1914.2857142857142,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.088699999999999,Bulk ZnO,Mg,14.285714285714285
4.822671472545944,486.1935784660893,43,-2.263457518255815,5.0616,4.356,11.306827406188123,0.7056000000000004,-10.91591200261196,2.263457518255815,23.25816013210847,236384.19574166136,1849,14.285714285714285,204.0816326530612,2915.4518950437314,2.7269186854065928,3.7796448623798353,68.89530675065635,161.52610580268745,-32.3351074036545,10.080000000000005,0,9.4176,4.7088,0.4999992913842242,0.0,0.009919241401256624,-0.004655465679733746,0.08844213890208576,11.306827406188123,0.08844213890208576,0.14630895013620024,5.468464319072556,39.61231720396694,7.97809741780634,1,6.571428571428571,4.428571428571428,6.571428571428571,1914.2857142857142,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7056,Bulk ZnO,Mg,14.285714285714285
4.721552278281508,153.3657744731297,14,-1.26842249452381,2.0755,1.9236,10.954698176652121,0.15189999999999992,-5.9889231188424095,1.26842249452381,22.2930559165453,23521.060779742882,196,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,3.9991,1.99955,0.4999967083824333,0.0,0.030786218727756255,-0.008270570789873609,0.09128503440937441,10.954698176652121,0.09128503440937441,0.03217162302718073,2.615482900154604,26.40238106683261,1.6640186530334462,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.151899999999999,Bulk ZnO,Pure,0.0
4.782892517223944,151.39886988183986,14,-1.236264431666667,2.2806,1.8363,10.81420499155999,0.44430000000000014,-5.912919899528614,1.236264431666667,22.876060831316796,22921.617801498276,196,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,4.1169,2.05845,0.49999887463678905,0.0,0.031591335661598934,-0.00816561201963738,0.09247096765600947,10.81420499155999,0.09247096765600947,0.09289357818516854,2.6267605863166854,26.06377250361347,4.804751277750103,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.44430000000000003,Bulk ZnO,Pure,0.0
4.6043440216108245,301.9176154233033,28,-2.315471248452382,3.9668,2.797,10.78277197940369,1.1698,-10.661226200023476,2.315471248452382,21.199983869343342,91154.24650289367,784,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,6.7638,3.3819,0.4999995725768744,0.0,0.015250332496019845,-0.007669215475241409,0.092740531090717,10.78277197940369,0.092740531090717,0.25406442144841007,4.1737703264219395,32.742846478907154,12.613686661506435,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.1698,Bulk ZnO,Pure,0.0
6.958004651418526,112.06783923739799,10,-1.810825605999998,4.7315000000000005,2.3575,11.206783923739799,2.3740000000000006,-12.599732989455758,1.810825605999998,48.41382872916184,12559.20059133928,100,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,7.089,3.5445,0.4999997893850929,0.0,0.06208743470710713,-0.016158298565604093,0.08923166599845457,11.206783923739799,0.08923166599845457,0.3411897690404695,2.074147642360702,24.144284048996653,26.604905034958275,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.373999999999999,Bulk ZnO,Pure,0.0
4.596343395394023,302.4431483918997,28,-2.315042295952381,3.8672,2.8402000000000003,10.801541013996417,1.0269999999999997,-10.640729367058542,2.315042295952381,21.12637260838226,91471.85800920465,784,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,6.7074,3.3537,0.4999995131455571,0.0,0.015197379804544869,-0.007654470958464552,0.09257938276623866,10.801541013996417,0.09257938276623866,0.22343848395425642,4.171351441399891,32.79984032236419,11.09318262137432,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.027,Bulk ZnO,Pure,0.0
4.450080628436281,327.9955998887628,25,-1.4903446624,1.2514,0.7495,13.119823995550512,0.5019,-6.632153911839649,1.4903446624,19.803217599583842,107581.11354638937,625,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,2.0009,1.00045,0.49999900378759954,0.0,0.013567500996798407,-0.004543794681713532,0.07622053469155854,13.119823995550512,0.07622053469155854,0.11278447334028716,3.6250778372752666,38.3625980852205,6.584839663366802,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5019,Bulk ZnO,Pure,0.0
5.170231251544254,599.770810200792,50,-2.493647235234483,2.9728,1.7391,11.99541620401584,1.2336999999999998,-12.892732865936251,2.493647235234483,26.731291194444864,359725.02476891445,2500,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,4.7119,2.35595,0.4999995947154133,0.0,0.00862034491110589,-0.00415766688345446,0.08336517741378735,11.99541620401584,0.08336517741378735,0.2386160192798949,5.928910517964843,44.19149113489566,14.798744970894328,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.233699999999999,Bulk ZnO,Pure,0.0
7.098357319273027,601.6215296637146,50,-2.6648829522078152,3.1223,1.6032000000000002,12.032430593274292,1.5191,-18.916291408810256,2.6648829522078152,50.38667663207695,361948.4649549078,2500,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,4.7255,2.36275,0.49999967085796143,0.0,0.011798708937894494,-0.004429500642534172,0.08310872788736177,12.032430593274292,0.08310872788736177,0.214007259943851,5.922824731279379,44.32785331082673,18.278465314242975,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5191,Bulk ZnO,Pure,0.0
3.824795728637816,259.0019402039861,22,-2.313944772662337,5.1272,2.0635,11.772815463817551,3.0637000000000003,-8.850366082782708,2.313944772662337,14.62906236580608,67082.0050294292,484,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,7.1907,3.59535,0.4999998367986955,0.0,0.014767440450930456,-0.008934082774978088,0.0849414486342192,11.772815463817551,0.0849414486342192,0.8010100976271283,3.451344743268745,32.987891962164724,36.06837473649783,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0637,Bulk ZnO,Pure,0.0
7.170136188711627,117.3227076837354,10,-1.88765235,5.3145,3.6310000000000002,11.73227076837354,1.6834999999999996,-13.534724426441546,1.88765235,51.410852964672095,13764.617738243225,100,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0,0.0,0,8.9455,4.47275,0.4999997029998797,0.0,0.0611146497576584,-0.01608940321330214,0.0852349915666523,11.73227076837354,0.0852349915666523,0.23479330875896534,2.042706515639076,25.27641113623098,19.751277838556856,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6835,Bulk ZnO,Pure,0.0
4.729375207444921,159.20879380455136,14,-1.362268598928571,2.7186,2.1928,11.372056700325098,0.5257999999999998,-6.442679337653512,1.362268598928571,22.36698985279469,25347.440024700154,196,50.0,2500.0,125000.0,3.9318256327243257,7.071067882576153,236.46876037224604,568.6028350162549,-68.11342994642855,26.289999999999992,0,4.9114,2.4557,0.49999904906989484,0.0,0.029705489844052323,-0.008556490922234644,0.0879348411946814,11.372056700325098,0.0879348411946814,0.11117747629164451,2.583086908351754,27.40827448405063,5.979427413030925,1,23.0,15.5,23.0,6700.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.525799999999999,Bulk ZnO,Mg,50.0
4.528857924128842,166.25783692944896,14,-1.447523179642857,2.4908,1.8894000000000002,11.875559780674925,0.6013999999999999,-6.55562682248573,1.447523179642857,20.510554096944606,27641.66834045924,196,50.0,2500.0,125000.0,3.9318256327243257,7.071067882576153,226.4428962064421,593.7779890337463,-72.37615898214284,30.069999999999997,0,4.3802,2.1901,0.49999916860796706,0.0,0.027239966595082373,-0.00870649592450255,0.0842065568670959,11.875559780674925,0.0842065568670959,0.13279286082167913,2.546052338311949,28.621788538144166,7.1419616520979,1,23.0,15.5,23.0,6700.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6014,Bulk ZnO,Mg,50.0
4.98845595551793,150.9401163286966,14,-1.331888983928571,2.7229,2.5243,10.781436880621186,0.1985999999999999,-6.644069533967205,1.331888983928571,24.884692820142302,22782.918717320463,196,50.0,2500.0,125000.0,3.9318256327243257,7.071067882576153,249.4227977758965,539.0718440310593,-66.59444919642856,9.929999999999994,0,5.2472,2.6236,0.49999748238931324,0.0,0.03304923884287168,-0.008823956257117006,0.09275201543844531,10.781436880621186,0.09275201543844531,0.03981191811071714,2.629419073257608,25.98479669452268,2.141193364491357,1,23.0,15.5,23.0,6700.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.19859999999999903,Bulk ZnO,Mg,50.0
