material_id,structure_type,band_gap,density,volume,nsites,avg_atomic_volume,dopant_count,volume_per_site,structural_factor,doping_structural_coupling,density_volume_ratio,compactness,coordination_factor,dimensional_factor,confinement_parameter,Zn_fraction,O_fraction,Zn_O_ratio,avg_electronegativity,electronegativity_difference,avg_atomic_radius,avg_valence_electrons,ionic_radius_mismatch,is_mg,mg_lattice_strain,mg_electronegativity_diff,mg_size_mismatch,mg_bond_energy_diff,dataset_split
mp-aaafyjpl,Bulk ZnO,1.8239,3.1648891493379505,1471.7443553827934,114,12.910038205112222,4,12.910038205112222,0,0.0,0.002150434032760247,0.07745910462170529,10.022145998150867,62.59829118243082,0.07745909862179287,0.07894736842105263,0.631578947368421,0.125,2.8405263157894733,2.51,0.8657894736842104,5.052631578947368,0.4644890087652625,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjpq,Bulk ZnO,3.6946,3.363333800526597,1541.6881671019623,114,13.523580413175107,4,13.523580413175107,0,0.0,0.002181591499692789,0.07394491469328401,9.868231709191285,65.5732392951191,0.07394490922543402,0.07894736842105263,0.631578947368421,0.125,2.8218421052631575,2.51,0.8736842105263157,5.0,0.47205628018135376,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjpw,Bulk ZnO,3.6881999999999997,2.958057543071817,1430.0167301720223,114,12.54400640501774,4,12.54400640501774,0,0.0,0.0020685475076336907,0.07971934705007716,10.118694371466555,60.82347341347406,0.07971934069490338,0.05263157894736842,0.631578947368421,0.08333333333333333,2.831578947368421,2.51,0.8657894736842104,5.052631578947368,0.4625956085158997,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjpx,Bulk ZnO,2.7217000000000002,3.9153461929678213,1508.4089603239975,108,13.966749632629606,3,13.966749632629606,0,0.0,0.002595679484777674,0.0715986200299435,9.417104454378308,66.51249917823812,0.07159861490358148,0.037037037037037035,0.6666666666666666,0.05555555555555555,2.8822222222222216,2.51,0.824074074074074,5.111111111111111,0.43888739292472423,0,0.0,0.0,0.0,0.0,Test
mp-aaafyjpz,Bulk ZnO,1.9789999999999999,3.196163590664109,1546.5321488912707,117,13.218223494797186,3,13.218223494797186,0,0.0,0.002066664823589656,0.07565313148121676,10.117336876927881,64.64997747942641,0.07565312575782089,0.05982905982905983,0.6153846153846154,0.09722222222222222,2.74017094017094,2.51,0.8965811965811965,4.794871794871796,0.48076578550880283,0,0.0,0.0,0.0,0.0,Test
mp-aaafyjqj,Bulk ZnO,2.4386,2.985106874409318,1513.5780614863763,102,14.83900060280761,3,14.83900060280761,0,0.0,0.00197221864558334,0.06738998311050645,8.883795723133805,69.33268881657902,0.06738997856909694,0.0392156862745098,0.7058823529411765,0.05555555555555555,3.027843137254902,1.8399999999999999,0.7666666666666666,5.411764705882353,0.3670366332349152,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjqq,Bulk ZnO,1.4053999999999998,3.274778392386771,1564.7347634155487,114,13.725743538732884,4,13.725743538732884,0,0.0,0.002092864854129328,0.07285579809779229,9.819542954183722,66.55348939190073,0.07285579278982536,0.05263157894736842,0.631578947368421,0.08333333333333333,2.8321052631578945,2.51,0.8789473684210526,5.052631578947368,0.47102193780043045,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjrn,2D ZnO,4.0585,3.0362122619087915,1727.5004754047989,111,15.563067345989179,4,15.563067345989179,1,0.0,0.001757575355339527,0.06425468564573898,9.250891491739647,74.79447584884471,0.06425468151707463,0.05405405405405406,0.6486486486486487,0.08333333333333333,2.8632432432432435,2.51,0.8756756756756757,5.135135135135135,0.505089551426825,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjro,Bulk ZnO,4.2441,2.8413795802183675,1524.7238594866592,117,13.031827858860336,4,13.031827858860336,0,0.0,0.0018635371661167531,0.07673520636018073,10.16534516268222,63.7383214107933,0.07673520047188928,0.05128205128205128,0.6153846153846154,0.08333333333333333,2.774871794871795,2.51,0.9,4.923076923076923,0.4838316519471215,1,23.0,15.5,23.0,6700.0,Training
mp-aaafyjrq,Bulk ZnO,3.9819999999999998,2.8488688998283047,3038.2887729500526,234,12.984140055342104,4,12.984140055342104,0,0.0,0.0009376557373979205,0.07701703738081345,16.156210679350636,80.01138913302555,0.07701703144918987,0.05128205128205128,0.6153846153846154,0.08333333333333333,2.7761538461538464,2.51,0.9012820512820513,4.923076923076923,0.483631076783693,1,23.0,15.5,23.0,6700.0,Training
mp-aaafyjrr,Bulk ZnO,2.0055,2.9992032317117987,1479.1389599561753,114,12.97490315751031,4,12.97490315751031,0,0.0,0.0020276683346915968,0.07707186619124524,10.005416975179557,62.91280885567381,0.07707186025117314,0.05263157894736842,0.631578947368421,0.08333333333333333,2.804736842105263,2.51,0.8710526315789473,4.947368421052632,0.4686773464833736,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjrw,Bulk ZnO,2.0133,3.3719214722539963,1524.9654556667717,114,13.376889961989226,4,13.376889961989226,0,0.0,0.002211146134310083,0.07475579173047887,9.904172201003364,64.86196552263871,0.07475578614205089,0.05263157894736842,0.631578947368421,0.08333333333333333,2.8268421052631574,2.51,0.8736842105263158,5.052631578947368,0.47132539359838715,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjsa,Bulk ZnO,2.4769999999999994,3.5066824964351038,1538.980700031231,114,13.499830702028342,3,13.499830702028342,0,0.0,0.0022785747062090784,0.07407500301835271,9.874015247125685,65.45808151554914,0.07407499753124705,0.02631578947368421,0.631578947368421,0.041666666666666664,2.814473684210526,2.51,0.8763157894736842,5.052631578947368,0.47372312883314976,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjsg,Bulk ZnO,3.7179,3.076459204917217,1582.408209911359,114,13.880773771152272,4,13.880773771152272,0,0.0,0.0019441628181956596,0.07204209336501476,9.782848820024721,67.30520115889038,0.07204208817495192,0.05263157894736842,0.631578947368421,0.08333333333333333,2.7936842105263153,2.51,0.8789473684210526,4.947368421052632,0.47748624646659493,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjsk,Bulk ZnO,4.5255,3.9769499759284654,1581.6442125457704,114,13.874072039875179,3,13.874072039875179,0,0.0,0.002514440317476506,0.07207689257529593,9.784423735454514,67.27270575343576,0.07207688738021785,0.02631578947368421,0.631578947368421,0.041666666666666664,2.7623684210526314,2.51,0.8842105263157894,4.894736842105263,0.48263863399015344,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjsm,Bulk ZnO,2.8492999999999995,3.9858542293021295,4746.657786984901,360,13.185160519402501,4,13.185160519402501,0,0.0,0.000839718051769214,0.07584283850988839,21.42100586194168,93.79641834017897,0.07584283275775268,0.03333333333333333,0.6,0.05555555555555556,2.658,2.51,0.9316666666666668,4.6,0.48705977396483313,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjta,Bulk ZnO,2.9066,3.219930574324673,1520.6878229561082,111,13.699890296901875,4,13.699890296901875,0,0.0,0.0021174172145768605,0.07299328522551325,9.65256991613985,65.84024159013377,0.07299327989749395,0.09009009009009009,0.6486486486486487,0.13888888888888887,2.8902702702702707,2.51,0.8450450450450451,5.135135135135135,0.4527052158382717,0,0.0,0.0,0.0,0.0,Test
mp-aaafyjtq,Bulk ZnO,2.0623,2.9561058640845137,1467.4638728335624,114,12.87249011257511,3,12.87249011257511,0,0.0,0.0020144317818035925,0.07768504704642205,10.031881155893345,62.416227706503044,0.07768504101145599,0.02631578947368421,0.631578947368421,0.041666666666666664,2.781315789473684,2.51,0.8723684210526315,4.894736842105263,0.46982621909885564,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjtr,Bulk ZnO,0.7746000000000002,3.017205107071227,3048.9411943837686,222,13.73396934407103,4,13.73396934407103,0,0.0,0.0009895911120322688,0.07281216194294923,15.30981554959559,83.15985660823311,0.0728121566413387,0.09009009009009009,0.6486486486486487,0.13888888888888887,2.8934234234234237,2.51,0.8463963963963964,5.135135135135135,0.4528341838956605,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjtt,Bulk ZnO,1.5938,3.2178447937171732,3040.565027779829,222,13.696238863873104,4,13.696238863873104,0,0.0,0.001058304875678581,0.0730127453192806,15.323861183428159,82.9313967038593,0.07301273998842002,0.09009009009009009,0.6486486486486487,0.13888888888888887,2.891621621621622,2.51,0.8463963963963964,5.135135135135135,0.4528341838956605,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjtv,Bulk ZnO,2.049,3.2198329928952125,4786.202774751648,360,13.295007707643466,4,13.295007707643466,0,0.0,0.0006727322565355136,0.07521620310344668,21.361847123130378,94.57784779692166,0.0752161974459699,0.03333333333333333,0.6,0.05555555555555556,2.6646666666666667,2.51,0.9316666666666668,4.6,0.48705977396483313,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjtw,Bulk ZnO,2.978,3.5346359629913446,1521.639218330888,114,13.347712441499018,4,13.347712441499018,0,0.0,0.0023229132900954978,0.07491920464894992,9.911383645876242,64.7204893399498,0.07491919903606313,0.07017543859649122,0.631578947368421,0.1111111111111111,2.8052631578947365,2.51,0.8719298245614034,4.947368421052632,0.46969071792857575,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjud,Bulk ZnO,2.1513999999999998,3.240963604020459,3169.9982860477453,240,13.208326191865606,4,13.208326191865606,0,0.0,0.001022386547742015,0.07570982011451637,16.33772440790124,82.08268098521313,0.07570981438253994,0.03333333333333333,0.6,0.05555555555555556,2.6646666666666667,2.51,0.9316666666666668,4.6,0.48705977396483313,0,0.0,0.0,0.0,0.0,Test
mp-aaafyjui,Bulk ZnO,0.4341999999999999,3.0481655641447727,1590.2179952478957,114,13.949280660069261,4,13.949280660069261,0,0.0,0.001916822456577471,0.07168828446204872,9.766807546552158,67.63737788155336,0.07168827932283897,0.05263157894736842,0.631578947368421,0.08333333333333333,2.7952631578947367,2.51,0.881578947368421,4.894736842105263,0.47083815909985993,0,0.0,0.0,0.0,0.0,Test
mp-aaafyjuo,Bulk ZnO,1.1343999999999999,2.842728837401551,1516.5436273964294,114,13.303014275407275,4,13.303014275407275,0,0.0,0.0018744787726825167,0.07517093339128847,9.922471995323596,64.50375653313102,0.07517092774061968,0.02631578947368421,0.631578947368421,0.041666666666666664,2.7892105263157894,2.51,0.8802631578947367,4.894736842105263,0.46939771135512365,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjvc,Bulk ZnO,1.7612,3.789688424963685,1551.3378314897661,108,14.364239180460798,4,14.364239180460798,0,0.0,0.002442851807026718,0.06961733144629527,9.329426788824339,68.4054251573589,0.06961732659972276,0.037037037037037035,0.6666666666666666,0.05555555555555555,2.8905555555555553,2.51,0.8324074074074073,5.111111111111111,0.4405891393986491,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjvt,Bulk ZnO,3.6203999999999996,3.3298839208085185,1554.4865706158712,114,13.635847110665537,4,13.635847110665537,0,0.0,0.002142111732421885,0.07333611119897575,9.841074657419586,66.11759890954787,0.07333610582079093,0.07894736842105263,0.631578947368421,0.125,2.8244736842105262,2.51,0.8763157894736842,5.0,0.4719111967887861,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjvw,Bulk ZnO,2.5636,3.1921074702612207,1607.2777444095893,117,13.737416618885378,3,13.737416618885378,0,0.0,0.001986033516213339,0.07279389041934273,9.98823805759632,67.18933715911307,0.07279388512039264,0.008547008547008548,0.6153846153846154,0.01388888888888889,2.6929914529914534,2.51,0.9170940170940172,4.641025641025641,0.48183296344923776,0,0.0,0.0,0.0,0.0,Test
mp-aaafyjwh,Bulk ZnO,3.3321,3.060805020095461,1552.0381350435216,114,13.614369605644926,4,13.614369605644926,0,0.0,0.001972119725015411,0.07345180342286065,9.846246905282582,66.01345862027902,0.07345179802769362,0.07894736842105263,0.631578947368421,0.125,2.822631578947368,2.51,0.8736842105263157,5.0,0.47205628018135376,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjwj,2D ZnO,3.4682999999999997,3.055227792411284,1749.5245865797053,114,15.346706899821976,4,15.346706899821976,1,0.0,0.0017463188661922203,0.06516055897383433,9.460879287297667,74.41322883351803,0.06516055472793615,0.05263157894736842,0.631578947368421,0.08333333333333333,2.804736842105263,2.51,0.9026315789473683,5.0,0.5114852718465075,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjwl,Bulk ZnO,2.0209,3.115628752869017,1520.1979608100219,108,14.075907044537239,3,14.075907044537239,0,0.0,0.0020494888384200213,0.07104337907574439,9.392698319219399,67.03232894971502,0.07104337402858305,0.037037037037037035,0.6666666666666666,0.05555555555555555,2.8896296296296295,2.51,0.824074074074074,5.111111111111111,0.43888739292472423,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjxf,Bulk ZnO,1.7114000000000003,3.122356070902474,1488.9255260138546,114,13.060750228191706,4,13.060750228191706,0,0.0,0.002097053221501033,0.07656528013540095,9.983447217790259,63.3290647832159,0.07656527427315929,0.07894736842105263,0.631578947368421,0.125,2.8431578947368417,2.51,0.8684210526315789,5.052631578947368,0.4644575812830028,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjxk,Bulk ZnO,1.4398,3.0305167658303898,1552.2945069488196,114,13.61661848200719,4,13.61661848200719,0,0.0,0.0019522820909719989,0.07343967236222312,9.845704817414365,66.02436298904398,0.07343966696883804,0.08771929824561403,0.631578947368421,0.1388888888888889,2.8328070175438596,2.51,0.8728070175438596,5.0,0.4679349928093871,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjxs,Bulk ZnO,3.1506999999999996,3.237528697970227,1579.6490450485387,114,13.856570570601217,4,13.856570570601217,0,0.0,0.002049524043405949,0.07216792891898154,9.788541390822235,67.18784449645682,0.07216792371077195,0.05263157894736842,0.631578947368421,0.08333333333333333,2.837894736842105,2.51,0.8789473684210526,5.052631578947368,0.47748624646659493,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjyj,Bulk ZnO,1.7349,3.02140317959732,2976.232093036906,234,12.718940568533787,3,12.718940568533787,0,0.0,0.0010151772728565407,0.07862290059550754,16.267728873125694,78.37716620825289,0.07862289441394753,0.038461538461538464,0.6153846153846154,0.0625,2.7352564102564108,2.51,0.8955128205128204,4.794871794871796,0.479734272995088,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjyw,2D ZnO,3.2531,3.7971732989447564,1497.8939942955237,102,14.685235238191408,3,14.685235238191408,1,0.0,0.002535008026873497,0.06809560649047915,8.914694782836534,68.61424648605673,0.06809560185346784,0.0392156862745098,0.7058823529411765,0.05555555555555555,3.02,1.94,0.7666666666666666,5.411764705882353,0.3670366332349152,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjyx,Bulk ZnO,1.7409,2.911463540851019,1545.713364359685,102,15.15405259176162,3,15.15405259176162,0,0.0,0.0018835727295772582,0.06598894876104905,8.821799529767748,70.8047152754943,0.06598894440650797,0.0392156862745098,0.7058823529411765,0.05555555555555555,3.0337254901960784,1.8399999999999999,0.7725490196078431,5.411764705882353,0.37175160780249045,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjzd,Bulk ZnO,2.6209,3.1952345739805548,1597.7565690980207,114,14.01540850085983,4,14.01540850085983,0,0.0,0.0019998256529055337,0.07135004305715749,9.751422661816928,67.9580190576139,0.07135003796632922,0.05263157894736842,0.631578947368421,0.08333333333333333,2.8405263157894733,2.51,0.881578947368421,5.052631578947368,0.4772666662418966,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjzj,2D ZnO,3.4547,2.88720903600237,1678.7971169865361,114,14.726290499881896,4,14.726290499881896,1,0.0,0.0017198081928952497,0.06790576350561738,9.591917758084081,71.4049490871091,0.06790575889442498,0.05263157894736842,0.631578947368421,0.08333333333333333,2.8110526315789475,2.51,0.894736842105263,5.0,0.4969892050091649,0,0.0,0.0,0.0,0.0,Test
mp-aaafyjzn,Bulk ZnO,1.6542000000000001,2.980143360255805,1518.5665604420778,114,13.32075930212349,4,13.32075930212349,0,0.0,0.00196247134494272,0.07507079568959615,9.918064019034347,64.58979875328353,0.07507079005397221,0.07894736842105263,0.631578947368421,0.125,2.8307894736842103,2.51,0.8723684210526315,5.0,0.4674280906469316,0,0.0,0.0,0.0,0.0,Training
mp-aaafyjzs,2D ZnO,3.7691,2.8918523101810663,1679.1971963303924,114,14.72979996781046,4,14.72979996781046,1,0.0,0.001722163612767298,0.06788958452832587,9.591155919235634,71.42196582182339,0.0678895799193305,0.05263157894736842,0.631578947368421,0.08333333333333333,2.8084210526315787,2.51,0.8921052631578946,5.0,0.4974154623317145,0,0.0,0.0,0.0,0.0,Test
mp-aaafykah,Bulk ZnO,4.310700000000001,2.977479537600814,1423.6953797839758,114,12.488555963017332,4,12.488555963017332,0,0.0,0.002091374025567605,0.08007330895271836,10.133648267210432,60.55460488966431,0.08007330254098408,0.05263157894736842,0.631578947368421,0.08333333333333333,2.828947368421052,2.51,0.8631578947368421,5.052631578947368,0.4625915347458711,0,0.0,0.0,0.0,0.0,Test
mp-aaafykas,Bulk ZnO,2.3306,3.700431742166415,1532.2155098341404,102,15.021720684648436,3,15.021720684648436,0,0.0,0.0024150856837149366,0.06657026987740211,8.847628665756641,70.18641710421134,0.06657026544580158,0.0392156862745098,0.7058823529411765,0.05555555555555555,3.0258823529411765,1.94,0.7725490196078431,5.411764705882353,0.37175160780249045,0,0.0,0.0,0.0,0.0,Training
mp-aaafykay,Bulk ZnO,4.0434,2.845228950006585,1552.8123867478996,114,13.621161287262277,4,13.621161287262277,0,0.0,0.001832306963989018,0.07341517943371996,9.844610145873776,66.04639017762584,0.07341517404393179,0.05263157894736842,0.631578947368421,0.08333333333333333,2.81578947368421,2.51,0.881578947368421,5.0,0.4809769518867831,0,0.0,0.0,0.0,0.0,Training
mp-aaafykbb,Bulk ZnO,1.8525,3.5617066639033226,1585.5026182960826,117,13.551304429881048,4,13.551304429881048,0,0.0,0.002246421180767925,0.0737936340500896,10.033756112644001,66.2790674218437,0.07379362860458957,0.05982905982905983,0.6153846153846154,0.09722222222222222,2.7435897435897436,2.51,0.9042735042735042,4.794871794871796,0.4796188048758027,0,0.0,0.0,0.0,0.0,Training
mp-aaafykbc,Bulk ZnO,2.4345999999999997,3.133678738296728,1485.766526609402,114,13.033039707100018,4,13.033039707100018,0,0.0,0.0021091326814637215,0.07672807130751158,9.990517727200272,63.19470179833894,0.07672806542031511,0.05263157894736842,0.631578947368421,0.08333333333333333,2.8421052631578947,2.51,0.8684210526315789,5.052631578947368,0.4642697199027778,0,0.0,0.0,0.0,0.0,Training
mp-aaafykbf,2D ZnO,3.3762,3.020649134669715,1772.5157697568782,114,15.548383945235773,4,15.548383945235773,1,0.0,0.0017041592442836396,0.06431536573332516,9.41979566405052,75.39112202121022,0.06431536159685916,0.05263157894736842,0.631578947368421,0.08333333333333333,2.8021052631578947,2.51,0.9,5.0,0.5120383148426139,0,0.0,0.0,0.0,0.0,Test
mp-aaafykbg,Bulk ZnO,0.8570000000000002,3.233491838217931,2955.236347720888,234,12.629215161200376,4,12.629215161200376,0,0.0,0.0010941567637091486,0.07918148414101074,16.306163182572934,77.82425670090981,0.07918147787130381,0.038461538461538464,0.6153846153846154,0.0625,2.773076923076923,2.51,0.8935897435897436,4.923076923076923,0.473037942724142,0,0.0,0.0,0.0,0.0,Training
mp-aaafykcs,Bulk ZnO,3.3367000000000004,4.233067653376411,1591.9337230858932,117,13.606271137486267,3,13.606271137486267,0,0.0,0.00265907279429372,0.07349552202035187,10.020226398154543,66.5479081181895,0.07349551661876051,0.008547008547008548,0.6153846153846154,0.01388888888888889,2.683589743589744,2.51,0.9170940170940172,4.641025641025641,0.48183296344923776,0,0.0,0.0,0.0,0.0,Test
mp-aaafykcv,Bulk ZnO,2.1612,3.1179860182092756,1537.4203970350743,114,13.486143833641002,4,13.486143833641002,0,0.0,0.002028063387361279,0.07415018053607834,9.877354443661211,65.39171652428622,0.07415017503782949,0.07017543859649122,0.631578947368421,0.1111111111111111,2.8087719298245615,2.51,0.8719298245614034,4.947368421052632,0.46969071792857575,0,0.0,0.0,0.0,0.0,Training
mp-aaafykda,Bulk ZnO,2.1704999999999997,3.393260063196184,1387.517396638883,114,12.171205233674412,3,12.171205233674412,0,0.0,0.0024455621755921798,0.08216113201618458,10.220968245046436,59.01583226585454,0.08216112526573352,0.02631578947368421,0.631578947368421,0.041666666666666664,2.818421052631579,2.51,0.8605263157894736,5.052631578947368,0.4606381728667379,0,0.0,0.0,0.0,0.0,Training
