density,volume,nsites,formation_energy_per_atom,cbm,vbm,avg_atomic_volume,dopant_count,energy_density,band_width,volume_per_site,density_squared,volume_squared,energy_squared,density_volume,energy_volume,band_gap_density_ratio,formation_energy_ratio,dopant_Ag,dopant_Al,dopant_As,dopant_Au,dopant_B,dopant_Ba,dopant_Be,dopant_Bi,dopant_Br,dopant_C,dopant_Ca,dopant_Cd,dopant_Cl,dopant_Co,dopant_Cr,dopant_Cs,dopant_Cu,dopant_Er,dopant_F,dopant_Fe,dopant_Ga,dopant_Ge,dopant_Hf,dopant_I,dopant_In,dopant_Ir,dopant_K,dopant_La,dopant_Li,dopant_Mg,dopant_Mn,dopant_Mo,dopant_N,dopant_Na,dopant_Nb,dopant_Ni,dopant_Os,dopant_P,dopant_Pb,dopant_Pd,dopant_Pt,dopant_Rb,dopant_Re,dopant_Rh,dopant_S,dopant_Sb,dopant_Se,dopant_Si,dopant_Sn,dopant_Sr,dopant_Ta,dopant_Te,dopant_Ti,dopant_V,dopant_W,dopant_Yb,dopant_Zr,dopant_none,band_gap,structure_type
4.977410308150689,478.9698619647427,42.0,-1.934169821075534,4.0190600000000005,3.0559800000000004,11.404044332493873,1,-9.627156805135337,0.9630800000000002,11.404044332493873,24.774613375684737,229412.12867052466,3.741012896759363,2384.029528236823,-926.4090522169196,0.0,-0.004038186897901124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal ZnO
8.644086753568397,381.963643963947,28.0,-1.4086734692857141,3.742099999999999,3.0903,13.641558712998107,1,-12.176695675955878,0.6517999999999988,13.641558712998107,74.72023580321662,145896.22531021686,1.9843609430694498,3301.7268751334695,-538.0620514837066,0.07540414835967815,-0.0036879778783833073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6518,Normal ZnO
6.105342862309938,199.53994843709364,14.0,-1.616233809285713,2.6991,2.3706800000000006,14.252853459792403,1,-9.86766155134653,0.3284199999999995,14.252853459792403,37.27521146635891,39816.19102227799,2.6122117262782063,1218.2597999361028,-322.5032109671586,0.0,-0.008099800676230213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal ZnO
8.745291311563706,188.77169195997328,14.0,-1.590829594285714,3.7681,3.625099999999999,13.483692282855234,1,-13.91226822908527,0.14300000000000113,13.483692282855234,76.48012012411165,35634.75168543104,2.5307387980552494,1650.8634375667348,-300.30359413331206,0.016351656554986712,-0.008427267763341496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14299999999999902,Normal ZnO
5.795027906671714,184.12644752266613,14.0,-1.719850776428571,4.6683,4.7017,13.151889108761866,1,-9.966583244714585,-0.03339999999999943,13.151889108761866,33.582348439103946,33902.54867731712,2.9578866931819587,1067.017901750175,-316.6700137328919,0.0,-0.009340596093436583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal ZnO
5.296140788868883,701.5589799755708,42.0,-1.620684996666666,5.3284,3.6097,16.70378523751359,1,-8.58337591675416,1.7187000000000001,16.70378523751359,28.049107255520717,492185.0023843633,2.6266198584204314,3715.5551296458684,-1137.0061131231776,0.3245193185974705,-0.0023101193811575194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7187000000000001,Normal ZnO
5.308100094872814,699.9783469107502,42.0,-1.575086522857142,5.2132,3.5018000000000002,16.666151116922624,1,-8.360716921410887,1.7113999999999994,16.666151116922624,28.17592661718878,489969.6861439066,2.480897554486202,3715.555129645869,-1102.526460510944,0.32241291034678676,-0.0022501932092736164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.711399999999999,Normal ZnO
5.260860961605823,272.86183954050244,16.0,-1.483076833749999,4.12106,1.7821800000000003,17.053864971281403,1,-7.802261017737339,2.3388799999999996,17.053864971281403,27.676658057348142,74453.5834774269,2.1995168948059223,1435.4881995505814,-404.67507303692867,0.0,-0.005435266566579961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal ZnO
4.846479399364903,233.13916838054647,13.0,-1.677023276153845,4.4031,2.5449,17.933782183118957,1,-8.12765876013505,1.8582,17.933782183118957,23.488362568468393,54353.871833172794,2.8124070687617757,1129.904176741384,-390.97981195732694,0.3834123384994691,-0.007193228352845831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8582,Normal ZnO
4.637564480786934,212.4734301147336,16.0,-1.838664503125,2.7232399999999997,2.09818,13.27958938217085,1,-8.526925191776257,0.6250599999999995,13.27958938217085,21.507004313456584,45144.95850472058,3.380687155051903,985.3592326110534,-390.66735380917106,0.0,-0.008653620841590118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal ZnO
