material_id,structure_type,band_gap,density,volume,nsites,avg_atomic_volume,dopant_count,volume_per_site,density_volume_ratio,compactness,coordination_factor,phase_indicator,confinement_parameter,Zn_fraction,O_fraction,Zn_O_ratio,avg_electronegativity,electronegativity_difference,avg_atomic_radius,avg_valence_electrons,ionic_radius_mismatch,dataset_split
mp-aaachnha,Normal ZnO,0.6078999999999999,5.427719105555881,257.419882202994,24,10.725828425124751,1,10.725828425124751,0.021085081066856578,0.0932328917044344,0.506041945604558,0,0.09323288301206312,0.08333333333333333,0.5416666666666666,0.15384615384615385,2.6870833333333333,1.79,0.9624999999999999,7.25,0.40965741027457453,Test
mp-aaachnhh,Normal ZnO,0.25150000000000006,5.218662417292122,184.9013880110005,16,11.556336750687532,1,11.556336750687532,0.02822403036129514,0.08653261163755081,0.45158448578072224,0,0.08653260414965859,0.25,0.5,0.5,2.5175,1.9,0.9875,7.0,0.39281318099157436,Training
mp-aaachnlb,Normal ZnO,1.1696,5.435237356928526,279.0132511753329,26,10.731278891358958,1,10.731278891358958,0.019480212192620167,0.09318553828707407,0.5064855170081244,0,0.09318552960353034,0.07692307692307693,0.5384615384615384,0.14285714285714288,2.683076923076923,1.79,0.9653846153846153,7.230769230769231,0.40902192088278266,Training
mp-aaachnsm,Normal ZnO,0.4849999999999999,7.018569073015279,243.53050996091736,13,18.7331161508398,1,18.7331161508398,0.028820081086848474,0.053381401788573785,0.37466105412903017,0,0.053381398938999874,0.07692307692307693,0.6153846153846154,0.125,2.865384615384616,1.79,0.9653846153846154,6.153846153846154,0.4830420578872344,Training
mp-aaachnsy,Normal ZnO,0.6476000000000006,5.490449580607748,202.10468840265014,13,15.54651449251155,1,15.54651449251155,0.027166364109786723,0.064323099591338,0.35316273342722737,0,0.06432309545387713,0.07692307692307693,0.6153846153846154,0.125,2.846923076923077,1.79,0.9192307692307693,5.846153846153847,0.4401069051812687,Training
mp-aaachnte,Normal ZnO,1.8436000000000003,4.846479406136096,233.13916838054647,13,17.933782183118957,1,17.933782183118957,0.020787924307242103,0.05576068616141097,0.27024301599414735,0,0.05576068305215703,0.07692307692307693,0.6153846153846154,0.125,2.874615384615385,1.79,0.9192307692307693,6.153846153846154,0.4401069051812687,Training
mp-aaachnub,Normal ZnO,0.49660000000000015,4.900170821129655,207.7333800071208,16,12.98333625044505,1,12.98333625044505,0.023588750143924555,0.07702180554445098,0.3774200023027929,0,0.07702179961209292,0.25,0.5,0.5,2.59,1.79,0.9875,8.0,0.39281318099157436,Training
mp-aaachodd,Normal ZnO,0.2307999999999999,5.124667731804256,187.01772552667103,13,14.385978886667003,1,14.385978886667003,0.027402042720658437,0.06951212759854701,0.3562265553685597,0,0.06951212276661146,0.07692307692307693,0.6153846153846154,0.125,2.908461538461539,1.79,0.9192307692307693,6.461538461538462,0.4401069051812687,Training
mp-aaachodw,Normal ZnO,0.10329999999999995,8.112077182532916,190.11767334204237,13,14.624436410926336,1,14.624436410926336,0.042668716680903676,0.06837870341812771,0.5546933168517478,0,0.06837869874248095,0.07692307692307693,0.6153846153846154,0.125,2.97,1.79,0.8884615384615385,6.461538461538462,0.41068541041101564,Training
mp-aaachomu,Normal ZnO,1.1643,6.726524831212245,310.44463751819984,18,17.246924306566658,1,17.246924306566658,0.021667389275327756,0.05798135262988638,0.39001300695589963,0,0.05798134926804931,0.2222222222222222,0.5555555555555556,0.39999999999999997,2.7266666666666666,1.79,0.9888888888888889,7.111111111111111,0.447679141867784,Training
mp-aaachomw,Normal ZnO,1.7761,4.957204437070903,304.38164391039305,18,16.91009132835517,1,16.91009132835517,0.016286147735781686,0.05913628617269385,0.29315065924407036,0,0.05913628267559372,0.2222222222222222,0.5555555555555556,0.39999999999999997,2.7333333333333334,1.79,0.9555555555555555,7.111111111111111,0.41747262955808045,Training
mp-aaachorb,Normal ZnO,0.3976999999999995,8.081517000258446,224.9391921650585,14,16.067085154647035,1,16.067085154647035,0.03592756285174499,0.06223904276195193,0.5029858799244298,0,0.06223903888825373,0.14285714285714285,0.5714285714285714,0.25,2.7785714285714285,1.79,0.9928571428571429,6.571428571428571,0.4634567887306529,Training
mp-aaachosb,Normal ZnO,0.6776,8.890453575559816,185.68945058230787,14,13.263532184450563,1,13.263532184450563,0.04787807546310229,0.0753946977391396,0.6702930564834321,0,0.07539469205477957,0.14285714285714285,0.5714285714285714,0.25,2.8757142857142854,1.79,0.9214285714285715,6.857142857142857,0.4028025133876739,Training
mp-aaachosr,Normal ZnO,0.6461999999999999,5.4310183500378395,190.91236640987498,16,11.932022900617186,1,11.932022900617186,0.028447703120132797,0.08380808588192325,0.45516324992212476,0,0.08380807885812858,0.25,0.5,0.5,2.61,1.79,0.9750000000000001,8.5,0.3846153846149902,Training
mp-aaachosy,Normal ZnO,1.1788999999999996,5.272927158307759,272.2374420239186,16,17.014840126494914,1,17.014840126494914,0.01936885352631116,0.05877222427984116,0.30990165642097856,0,0.058772220825667014,0.25,0.5,0.5,2.6225,1.79,1.0,7.0,0.4015594601048237,Validation
mp-aaachovw,Normal ZnO,0.4767,5.806702671284463,197.40064828822324,14,14.10004630630166,1,14.10004630630166,0.029415823566041766,0.07092175289900114,0.41182152992458476,0,0.07092174786910646,0.14285714285714285,0.5714285714285714,0.25,2.7528571428571427,1.79,0.9928571428571429,8.285714285714285,0.4634567887306529,Validation
mp-aaachovx,Normal ZnO,0.6042999999999994,5.764259845629662,429.7232988960483,28,15.347260674858868,1,15.347260674858868,0.01341388713859374,0.06515820778610681,0.37558883988062475,0,0.06515820354051505,0.14285714285714285,0.5714285714285714,0.25,2.787142857142857,1.79,0.95,6.571428571428571,0.42665446493522335,Training
mp-aaachowf,Normal ZnO,1.3285999999999998,8.091088362971668,674.0193002311996,42,16.048078576933325,1,16.048078576933325,0.012004238377435266,0.062312755711287963,0.5041780118522812,0,0.062312751828408675,0.14285714285714285,0.5714285714285714,0.25,2.7785714285714285,1.79,0.9928571428571429,6.571428571428571,0.4634567887306529,Training
mp-aaachoxv,Normal ZnO,0.38010000000000055,5.612586975391888,181.36539384575983,16,11.33533711535999,1,11.33533711535999,0.030946294799871,0.08821969649627327,0.495140716797936,0,0.08821968871355912,0.25,0.5,0.5,2.59,1.79,0.9875,8.0,0.39281318099157436,Training
mp-aaachpar,Normal ZnO,1.6406999999999998,8.497049395891558,427.8779187479545,28,15.281354240998374,1,15.281354240998374,0.01985858349712653,0.06543922640816074,0.5560403379195428,0,0.06543922212586868,0.14285714285714285,0.5714285714285714,0.25,2.7785714285714285,1.79,0.9928571428571429,6.571428571428571,0.4634567887306529,Training
mp-aaachpbg,Normal ZnO,0.42979999999999996,5.592593903575986,152.31785241940779,14,10.879846601386271,1,10.879846601386271,0.03671660135714202,0.09191306060074263,0.5140324189999882,0,0.0919130521527327,0.14285714285714285,0.5714285714285714,0.25,2.7442857142857138,1.79,0.9214285714285715,8.285714285714285,0.4028025133876739,Training
mp-aaachpep,Normal ZnO,0.8740999999999994,5.674599915441464,858.7458638788647,56,15.334747569265442,1,15.334747569265442,0.006608008431274282,0.06521137667790781,0.37004847215135983,0,0.06521137242538445,0.14285714285714285,0.5714285714285714,0.25,2.761428571428571,1.79,0.95,6.285714285714285,0.42665446493522335,Test
mp-aaachpeu,Normal ZnO,0.13440000000000007,6.3633722845205964,180.13198355797073,14,12.866570254140766,1,12.866570254140766,0.035326165423291124,0.07772078963142305,0.4945663159260758,0,0.07772078359090238,0.14285714285714285,0.5714285714285714,0.25,2.7528571428571427,1.79,0.9928571428571429,8.285714285714285,0.4634567887306529,Training
mp-aaachpih,Normal ZnO,0.24219999999999953,6.403697688884414,193.40675316838139,14,13.814768083455814,1,13.814768083455814,0.033110000301795596,0.07238630384230428,0.4635400042251383,0,0.07238629860252767,0.14285714285714285,0.5714285714285714,0.25,2.787142857142857,1.79,0.95,6.571428571428571,0.42665446493522335,Training
mp-aaachpil,Normal ZnO,0.6759,5.0349356911035965,157.83250457929137,14,11.273750327092241,1,11.273750327092241,0.03190049902980323,0.08870162731889442,0.44660698641724517,0,0.08870161945091644,0.14285714285714285,0.5714285714285714,0.25,2.644285714285714,1.89,0.9357142857142857,7.142857142857142,0.4146099424117789,Training
mp-aaachplv,Normal ZnO,0.8867000000000003,8.657017427710398,209.98570474024163,14,14.998978910017259,1,14.998978910017259,0.04122669872786188,0.06667120515331462,0.5771737821900663,0,0.06667120070826532,0.14285714285714285,0.5714285714285714,0.25,2.7785714285714285,1.79,0.9928571428571429,6.571428571428571,0.4634567887306529,Training
mp-aaachpmk,Normal ZnO,0.7412000000000001,6.351387882400967,335.9951944353894,28,11.999828372692479,1,11.999828372692479,0.018903210428859583,0.08333452520668207,0.5292898920080683,0,0.08333451826203955,0.14285714285714285,0.5714285714285714,0.25,2.8185714285714285,1.79,0.95,6.857142857142857,0.42665446493522335,Validation
mp-aaachpna,Normal ZnO,0.14170000000000016,5.984382414385632,136.95985793503903,14,9.78284699535993,1,9.78284699535993,0.043694425950190734,0.10221973219803056,0.6117219633026703,0,0.10221972174915799,0.14285714285714285,0.5714285714285714,0.25,2.747142857142857,1.79,0.9214285714285715,8.0,0.4028025133876739,Test
mp-aaachpqh,Normal ZnO,0.23470000000000013,6.719555323464656,341.1674780698128,28,12.184552788207599,1,12.184552788207599,0.019695767433007997,0.08207112869729742,0.5514814881242239,0,0.08207112196162782,0.14285714285714285,0.5714285714285714,0.25,2.7528571428571427,1.79,0.9928571428571429,8.285714285714285,0.4634567887306529,Training
mp-aaachpsb,Normal ZnO,1.2872999999999992,6.050625573190707,409.3852324185012,28,14.620901157803614,1,14.620901157803614,0.014779784611833689,0.06839523701083705,0.4138339691313433,0,0.06839523233292893,0.14285714285714285,0.5714285714285714,0.25,2.787142857142857,1.79,0.95,6.571428571428571,0.42665446493522335,Training
mp-aaachpse,Normal ZnO,1.1669,8.708758999219423,417.4762226556638,28,14.909865094845134,1,14.909865094845134,0.020860490983080383,0.06706968799776299,0.5840937475262507,0,0.06706968349942025,0.14285714285714285,0.5714285714285714,0.25,2.7785714285714285,1.79,0.9928571428571429,6.571428571428571,0.4634567887306529,Test
mp-aaachpsj,Normal ZnO,0.11319999999999997,5.9327037588470874,287.1715586932015,28,10.256127096185768,1,10.256127096185768,0.020659092304214477,0.0975026918662014,0.5784545845180052,0,0.09750268235942743,0.14285714285714285,0.5714285714285714,0.25,2.7442857142857138,1.79,0.9214285714285715,8.285714285714285,0.4028025133876739,Training
mp-aaachpug,Normal ZnO,1.0164999999999997,6.331327403803246,168.52988878761568,14,12.037849199115405,1,12.037849199115405,0.03756797925746048,0.08307131809505343,0.5259517096044467,0,0.08307131119421013,0.14285714285714285,0.5714285714285714,0.25,2.8185714285714285,1.79,0.95,6.857142857142857,0.42665446493522335,Training
mp-aaachpux,Normal ZnO,0.5026999999999999,6.787059008562661,120.9968736283674,14,8.64263383059767,1,8.64263383059767,0.05609284561612514,0.11570546891153506,0.7852998386257519,0,0.11570545552378109,0.14285714285714285,0.5714285714285714,0.25,2.7385714285714284,1.79,0.9214285714285715,7.7142857142857135,0.4028025133876739,Test
mp-aaachpuz,Normal ZnO,1.2234999999999996,5.285580476276476,145.325728653153,14,10.380409189510928,1,10.380409189510928,0.03637057587043603,0.09633531605001353,0.5091880621861045,0,0.0963353067695213,0.14285714285714285,0.5714285714285714,0.25,2.667142857142857,1.81,0.9214285714285715,6.571428571428571,0.4028025133876739,Training
mp-aaachpvk,Normal ZnO,1.6380000000000003,5.492528406651835,141.12546985452948,14,10.080390703894963,1,10.080390703894963,0.03891946913192921,0.09920250408683166,0.5448725678470089,0,0.09920249424569583,0.14285714285714285,0.5714285714285714,0.25,2.6757142857142853,1.79,0.9357142857142857,6.857142857142857,0.4146099424117789,Training
mp-aaachpwd,Normal ZnO,0.36329999999999973,5.8963858443214745,542.8840300207991,42,12.925810238590454,1,12.925810238590454,0.010861225431947862,0.07736458926299764,0.4561714681418102,0,0.07736458327771843,0.14285714285714285,0.5714285714285714,0.25,2.8185714285714285,1.79,0.95,6.857142857142857,0.42665446493522335,Training
mp-aaachpwf,Normal ZnO,1.1773000000000002,5.578159385495193,143.54208835437822,14,10.253006311027017,1,10.253006311027017,0.038860792751342604,0.09753236949874,0.5440510985187965,0,0.09753235998617782,0.14285714285714285,0.5714285714285714,0.25,2.724285714285714,1.79,0.9357142857142857,7.428571428571429,0.4146099424117789,Training
mp-aaachpxa,Normal ZnO,0.14789999999999992,9.616690816984683,171.66647771991546,14,12.261891265708247,1,12.261891265708247,0.0560196194894573,0.08155348782097033,0.7842746728524022,0,0.0815534811699995,0.14285714285714285,0.5714285714285714,0.25,2.8757142857142854,1.79,0.9214285714285715,6.857142857142857,0.4028025133876739,Test
mp-aaachqaw,Normal ZnO,0.7375999999999996,5.09499076677793,386.6430292607303,28,13.808679616454654,1,13.808679616454654,0.013177505781863325,0.07241822011775718,0.3689701618921731,0,0.07241821487335896,0.07142857142857142,0.6428571428571429,0.11111111111111109,2.9464285714285716,1.79,0.8964285714285714,6.428571428571429,0.44445083759454795,Training
mp-aaachqhv,Normal ZnO,0.2596999999999996,7.230443095922249,236.39432367724336,13,18.184178744403336,1,18.184178744403336,0.03058636498906732,0.05499286022514361,0.39762274485787513,0,0.05499285720092909,0.07692307692307693,0.6153846153846154,0.125,2.865384615384616,1.79,0.9653846153846154,6.153846153846154,0.4830420578872344,Test
mp-aaachqsd,Normal ZnO,2.0688000000000004,5.523755434869511,280.65531184995405,28,10.023403994641216,1,10.023403994641216,0.019681635023323648,0.09976650652159956,0.551085780653062,0,0.09976649656824474,0.14285714285714285,0.5714285714285714,0.25,2.6757142857142853,1.79,0.9357142857142857,6.857142857142857,0.4146099424117789,Training
mp-aaachqsm,Normal ZnO,0.3713000000000002,5.414266563082534,303.35149243179603,28,10.833981872564143,1,10.833981872564143,0.01784816188584168,0.09230216662374052,0.49974853280356696,0,0.09230215810405136,0.14285714285714285,0.5714285714285714,0.25,2.7385714285714284,1.79,0.9214285714285715,7.7142857142857135,0.4028025133876739,Training
mp-aaachqwv,Normal ZnO,0.3609,5.888620996516661,278.91518970336415,28,9.961256775120148,1,9.961256775120148,0.021112586165231175,0.10038893912439462,0.5911524126264729,0,0.10038892904645653,0.14285714285714285,0.5714285714285714,0.25,2.7385714285714284,1.79,0.9214285714285715,7.7142857142857135,0.4028025133876739,Test
mp-aaachrct,Normal ZnO,0.1372,5.963362121422619,137.4426286069097,14,9.817330614779264,1,9.817330614779264,0.04338800951697464,0.101860682831092,0.607432133237645,0,0.10186067245549435,0.14285714285714285,0.5714285714285714,0.25,2.747142857142857,1.79,0.9214285714285715,8.0,0.4028025133876739,Validation
mp-aaachrev,Normal ZnO,0.1344000000000003,8.099051599990423,190.42343672882046,13,14.647956671447728,1,14.647956671447728,0.0425318001638232,0.06826890756368992,0.5529134021297016,0,0.0682689029030465,0.07692307692307693,0.6153846153846154,0.125,2.97,1.79,0.8884615384615385,6.461538461538462,0.41068541041101564,Training
mp-aaachrot,Normal ZnO,1.1456,5.06613341332196,459.01020887435686,42,10.928814497008497,1,10.928814497008497,0.01103708219193794,0.09150123284403136,0.4635574520613935,0,0.09150122447155652,0.14285714285714285,0.5714285714285714,0.25,2.6757142857142853,1.79,0.9357142857142857,6.857142857142857,0.4146099424117789,Training
mp-aaachrpb,Normal ZnO,1.3646999999999996,4.84753175603675,475.3744004543258,42,11.318438106055376,1,11.318438106055376,0.010197292368302888,0.08835141303330528,0.42828627946872133,0,0.08835140522733378,0.14285714285714285,0.5714285714285714,0.25,2.667142857142857,1.81,0.9214285714285715,6.571428571428571,0.4028025133876739,Validation
mp-aaachrpg,Normal ZnO,1.0532,5.005363517664123,154.86101046259807,14,11.061500747328434,1,11.061500747328434,0.032321650687868686,0.0904036461997726,0.4525031096301616,0,0.0904036380269541,0.14285714285714285,0.5714285714285714,0.25,2.6757142857142853,1.79,0.9357142857142857,6.857142857142857,0.4146099424117789,Training
mp-aaachrqa,Normal ZnO,1.3592999999999997,4.853682549973959,316.51465713342935,28,11.304094897622477,1,11.304094897622477,0.015334779686341886,0.08846351778330559,0.4293738312175728,0,0.08846350995751232,0.14285714285714285,0.5714285714285714,0.25,2.667142857142857,1.81,0.9214285714285715,6.571428571428571,0.4028025133876739,Training
mp-aaachrqo,Normal ZnO,0.6688999999999998,5.833842790338608,182.9013810601867,14,13.064384361441908,1,13.064384361441908,0.03189611103331568,0.07654398189258653,0.4465455544664195,0,0.07654397603360581,0.14285714285714285,0.5714285714285714,0.25,2.8185714285714285,1.79,0.95,6.857142857142857,0.42665446493522335,Training
mp-aaacjjjq,Normal ZnO,2.828,5.029886840500411,106.48434781971152,10,10.648434781971151,1,10.648434781971151,0.04723592618307226,0.09391051553352221,0.4723592618307226,0,0.09391050671433812,0.2,0.6,0.33333333333333337,2.702,1.9,0.91,6.8,0.4175824175819587,Training
mp-aaackgir,Normal ZnO,0.7376,5.450391717084088,99.20889048362783,8,12.401111310453478,0,12.401111310453478,0.054938540644651306,0.08063793437262781,0.43950832515721044,0,0.08063792787015188,0.5,0.5,1.0,2.545,1.79,0.9750000000000001,9.0,0.3846153846149902,Training
mp-aaackgjd,Normal ZnO,0.3256332965424118,10.191484561542486,167.44418074615692,14,11.960298624725494,1,11.960298624725494,0.060864966792292835,0.08360995250843509,0.8521095350920997,0,0.08360994551781151,0.14285714285714285,0.5714285714285714,0.25,2.8299999999999996,1.79,0.9214285714285715,7.7142857142857135,0.4028025133876739,Training
mp-aaackgjx,Normal ZnO,0.4679000000000002,6.8472343222986005,348.2890969657784,28,12.438896320206371,1,12.438896320206371,0.01965962863118783,0.08039298457496985,0.5504696016732592,0,0.0803929781119384,0.14285714285714285,0.5714285714285714,0.25,2.71,1.79,0.9785714285714284,6.0,0.4511397705210703,Training
mp-aaackgkm,Normal ZnO,0.5756610082246421,6.010024469454974,243.3887240100403,18,13.521595778335573,1,13.521595778335573,0.024693109630312775,0.07395576797246146,0.44447597334563,0,0.07395576250300624,0.2222222222222222,0.5555555555555556,0.39999999999999997,2.6733333333333333,1.79,0.9777777777777776,6.666666666666666,0.43731548647441326,Training
mp-aaackilo,Normal ZnO,2.3007999999999997,5.722572056717944,130.77924738719673,12,10.898270615599728,1,10.898270615599728,0.043757493083116564,0.09175767745834877,0.5250899169973987,0,0.09175766903887818,0.16666666666666666,0.6666666666666666,0.25,2.928333333333333,1.79,0.8666666666666667,7.0,0.4364156045345048,Training
mp-aaackqlj,Normal ZnO,0.1278436896050419,5.8772714295699044,345.8475576997886,28,12.351698489278164,1,12.351698489278164,0.016993820779494483,0.0809605254587493,0.4758269818258455,0,0.08096051890414314,0.21428571428571427,0.5714285714285714,0.375,2.782142857142857,1.79,0.9428571428571428,7.285714285714285,0.42132383519604805,Training
mp-aaackqll,Normal ZnO,1.1804999999999994,5.843101820428017,173.93501194427262,14,12.4239294245909,1,12.4239294245909,0.03359359177614285,0.08048983263062348,0.4703102848659999,0,0.08048982615201086,0.21428571428571427,0.5714285714285714,0.375,2.782142857142857,1.79,0.9428571428571428,7.285714285714285,0.42132383519604805,Training
mp-aaackqnw,Normal ZnO,0.3636999999999997,4.920100569674452,1425.9320473423566,126,11.316921010653623,1,11.316921010653623,0.003450445324792342,0.08836325702535267,0.4347561109238351,0,0.08836324921728818,0.047619047619047616,0.5714285714285714,0.08333333333333333,2.741428571428571,1.79,0.9404761904761902,7.0476190476190474,0.4181739015682839,Validation
mp-aaackqsw,Normal ZnO,2.3108000000000004,5.139661662072339,313.62682226409385,28,11.200957938003352,1,11.200957938003352,0.01638782553284486,0.08927807831570671,0.45885911491965603,0,0.08927807034513216,0.2857142857142857,0.5714285714285714,0.5,2.657142857142857,1.9,0.9285714285714286,7.428571428571429,0.4089241187688523,Validation
mp-aaackqtc,Normal ZnO,1.8453,3.403803508510259,473.568979689381,28,16.913177846049322,1,16.913177846049322,0.007187555873180914,0.05912549428040135,0.20125156444906558,0,0.059125490784577475,0.2857142857142857,0.5714285714285714,0.5,2.657142857142857,1.9,0.9285714285714286,7.428571428571429,0.4089241187688523,Training
mp-aaackqym,Normal ZnO,1.963,6.589469814435026,248.07718097939207,26,9.541430037668926,1,9.541430037668926,0.02656217618185625,0.10480609259325563,0.6906165807282625,0,0.10480608160893974,0.07692307692307693,0.5,0.15384615384615385,2.655,1.79,0.9750000000000001,8.153846153846153,0.3846153846149902,Training
mp-aaackqzc,Normal ZnO,0.9151999999999996,5.089868003620218,940.755729842982,84,11.199472974321214,1,11.199472974321214,0.005410403398828457,0.08928991589986927,0.4544738855015903,0,0.08928990792718092,0.13095238095238096,0.5714285714285714,0.22916666666666669,2.7264285714285714,1.79,0.9363095238095238,7.380952380952381,0.4150650912702698,Training
mp-aaackthg,Normal ZnO,1.2789000000000001,5.155162732217351,125.50483150158364,12,10.458735958465303,0,10.458735958465303,0.0410754122328501,0.09561384893655335,0.49290494679420116,0,0.09561383979454613,0.3333333333333333,0.6666666666666666,0.5,2.843333333333333,1.79,0.85,8.0,0.4159451654033622,Validation
mp-aaackuli,Normal ZnO,0.1624,3.2212464137195793,238.0567955384372,15,15.870453035895814,1,15.870453035895814,0.01353141964673741,0.06301017354313695,0.20297129470106115,0,0.06301016957285524,0.26666666666666666,0.6,0.4444444444444445,2.7573333333333334,1.79,0.8666666666666667,7.333333333333333,0.3865336777349729,Training
mp-aaackuxa,Normal ZnO,0.43615227560268144,6.179359438997996,168.50339037439284,14,12.035956455313775,1,12.035956455313775,0.03667201822228168,0.08308438167857515,0.5134082551119435,0,0.08308437477556124,0.2857142857142857,0.5714285714285714,0.5,2.717142857142857,1.79,0.9357142857142857,7.428571428571429,0.41559259813134825,Training
mp-aaackxmx,2D ZnO,2.2104,3.516061093487771,225.65228719675665,16,14.10326794979729,1,14.10326794979729,0.01558176574049165,0.07090555207201982,0.2493082518478664,1,0.07090554704442287,0.25,0.625,0.4,2.8,1.79,0.8500000000000001,7.25,0.3890810751560997,Training
mp-aaacoygz,Normal ZnO,0.351,5.439993598021741,484.2077123505465,40,12.105192808763663,1,12.105192808763663,0.011234834654695823,0.08260917573126478,0.44939338618783287,0,0.08260916890698942,0.4,0.5,0.8,2.535,1.89,0.98,8.5,0.3880235375880029,Training
mp-aaacpavf,2D ZnO,2.0204999999999997,4.104683126085716,207.94774285999776,14,14.853410204285554,1,14.853410204285554,0.019739012551389937,0.0673246066894104,0.27634617571945913,1,0.06732460215680805,0.2857142857142857,0.42857142857142855,0.6666666666666666,2.1799999999999997,2.62,1.2714285714285714,6.285714285714285,0.5225021134192036,Training
mp-aaacpbng,2D ZnO,3.5717999999999996,3.457711424497696,271.8030829899101,20,13.590154149495504,1,13.590154149495504,0.01272138407607639,0.07358268265390663,0.25442768152152784,1,0.07358267723949584,0.2,0.6,0.33333333333333337,2.774,1.79,0.8500000000000001,6.8,0.3720326659017246,Training
mp-aaacpboa,Normal ZnO,1.7682,3.258137587193603,457.40058394306976,28,16.33573514082392,1,16.33573514082392,0.007123160079909225,0.061215488092785236,0.1994484822374583,0,0.061215484345449475,0.14285714285714285,0.7142857142857143,0.19999999999999998,3.057142857142857,1.79,0.7857142857142856,6.857142857142857,0.3798651348318108,Validation
mp-aaacpbqm,Normal ZnO,0.10899999999999999,3.134681864981057,953.870869518282,68,14.027512787033558,1,14.027512787033558,0.0032862748636802797,0.07128847538277476,0.22346669073025902,0,0.07128847030072841,0.17647058823529413,0.7058823529411765,0.25,2.9770588235294118,1.79,0.7794117647058825,6.9411764705882355,0.37603541640263033,Training
mp-aaacpbub,Normal ZnO,2.2835,4.187178336438917,104.41415183793292,9,11.601572426436991,1,11.601572426436991,0.04010163586672079,0.08619521244562142,0.36091472280048714,0,0.08619520501600741,0.1111111111111111,0.6666666666666666,0.16666666666666666,2.8388888888888886,1.81,0.8499999999999999,6.444444444444445,0.41594516540336224,Test
mp-aaacpcct,Normal ZnO,0.8175,2.9715799261320797,130.21651333397548,7,18.602359047710785,1,18.602359047710785,0.022820300031305238,0.05375662287966969,0.15974210021913668,0,0.05375661998989534,0.14285714285714285,0.7142857142857143,0.19999999999999998,2.8285714285714287,2.49,0.907142857142857,6.285714285714286,0.5685671873548284,Training
mp-aaacpegp,Normal ZnO,0.75,3.3116271431388826,391.3307688469778,28,13.976098887392064,1,13.976098887392064,0.008462475732316755,0.07155072442297235,0.23694932050486914,0,0.07155071930346656,0.07142857142857142,0.7142857142857143,0.09999999999999999,2.9071428571428575,1.89,0.825,6.642857142857142,0.43144777916537574,Training
mp-aaacpref,Normal ZnO,0.5874999999999999,3.208186495609639,233.00404452052263,17,13.706120265913096,1,13.706120265913096,0.013768801689441341,0.07296010691566629,0.2340696287205028,0,0.07296010159248949,0.17647058823529413,0.7058823529411765,0.25,2.9770588235294118,1.79,0.7794117647058825,6.9411764705882355,0.37603541640263033,Training
mp-aaacprkl,2D ZnO,2.2801,3.4975233250718896,226.8483020489182,16,14.178018878057388,1,14.178018878057388,0.015417895034099832,0.07053171593301022,0.2466863205455973,1,0.07053171095828763,0.25,0.625,0.4,2.8,1.79,0.8500000000000001,7.25,0.3890810751560997,Training
mp-aaacpxdq,Normal ZnO,1.1174,3.1527367964747333,411.05289775795126,28,14.680460634212546,1,14.680460634212546,0.007669905274968573,0.06811775358530088,0.21475734769912005,0,0.06811774894527284,0.07142857142857142,0.7142857142857143,0.09999999999999999,2.9071428571428575,1.89,0.825,6.642857142857142,0.43144777916537574,Training
mp-aaacpyee,Normal ZnO,0.2290000000000001,1.9877952802895251,593.013842064014,28,21.179065788000504,1,21.179065788000504,0.003352021716759399,0.04721643579607621,0.09385660806926317,0,0.04721643356668451,0.14285714285714285,0.7142857142857143,0.19999999999999998,3.0614285714285714,1.79,0.7642857142857142,6.857142857142857,0.3612364128983627,Validation
mp-aaacpyyw,Normal ZnO,0.338,3.933460001654892,378.8710281335587,28,13.531108147627096,1,13.531108147627096,0.010382055367628222,0.07390377706613531,0.29069755029359023,0,0.07390377160436745,0.14285714285714285,0.7142857142857143,0.19999999999999998,3.057142857142857,1.79,0.7857142857142856,6.857142857142857,0.3798651348318108,Training
mp-aaacqaab,Normal ZnO,0.8375,3.8132698741174673,641.0530083960731,42,15.263166866573169,1,15.263166866573169,0.005948447036712135,0.06551720286764554,0.24983477554190964,0,0.06551719857514195,0.14285714285714285,0.6666666666666666,0.21428571428571427,3.0147619047619045,1.79,0.8119047619047619,6.857142857142857,0.37575584653452726,Training
mp-aaacqaxf,Normal ZnO,0.4615,3.8447333468740568,733.6348018171951,52,14.108361573407599,1,14.108361573407599,0.00524066379090807,0.07087995262928816,0.2725145171272197,0,0.07087994760532083,0.15384615384615385,0.6923076923076923,0.22222222222222224,2.970769230769231,1.79,0.8,6.769230769230768,0.38135638490436835,Training
mp-aaacqcke,2D ZnO,4.1123,4.372168836550333,671.583269363234,44,15.263256121891681,1,15.263256121891681,0.006510240843530234,0.0655168197410857,0.28645059711533033,1,0.06551681544863232,0.2727272727272727,0.5454545454545454,0.5,2.7227272727272727,1.79,0.9045454545454545,7.454545454545454,0.37597881145706963,Training
mp-aaacqdjb,Normal ZnO,0.2474,3.6231137383280867,1106.3288711015862,72,15.365678765299808,1,15.365678765299808,0.003274897573129052,0.06508010581727715,0.23579262526529177,0,0.06508010158185726,0.2222222222222222,0.6666666666666666,0.3333333333333333,2.902222222222222,1.79,0.8277777777777777,7.222222222222222,0.39466283028111143,Training
mp-aaacqeoi,Normal ZnO,0.11180328807469464,2.310500877599653,596.0934808870509,32,18.62792127772034,1,18.62792127772034,0.0038760713676742604,0.053682855166241,0.12403428376557633,0,0.053682852284392214,0.125,0.625,0.2,2.9037499999999996,1.79,0.79375,6.5,0.339862076454804,Validation
